Goa," 31-01-2020",8.4,833500,35.68,85.0985,20.9517
Gujarat," 31-01-2020",5.57,48252691,48.25,85.0985,20.9517
Haryana," 31-01-2020",21.26,15386462,43.28,85.0985,20.9517
Himachal Pradesh," 31-01-2020",17.22,4575263,46.51,85.0985,20.9517
Jammu & Kashmir," 31-01-2020",20.6,6906050,42.05,85.0985,20.9517
Jharkhand," 31-01-2020",13.24,20396058,43.23,85.0985,20.9517
Karnataka," 31-01-2020",2.91,45376056,41.88,85.0985,20.9517
Kerala," 31-01-2020",5.36,19809067,37.1,85.0985,20.9517
Madhya Pradesh," 31-01-2020",4.31,46037264,39.45,85.0985,20.9517
Maharashtra," 31-01-2020",5.14,85193736,43.96,85.0985,20.9517
Meghalaya," 31-01-2020",2.46,2982186,62.23,85.0985,20.9517
Odisha," 31-01-2020",2,27486896,39.86,85.0985,20.9517
Puducherry," 31-01-2020",0.58,915900,38.41,85.0985,20.9517
Punjab," 31-01-2020",11.49,18884186,42.36,85.0985,20.9517
Rajasthan," 31-01-2020",12.6,41283432,40.74,85.0985,20.9517
Tamil Nadu," 31-01-2020",1.6,53763282,41.94,85.0985,20.9517
Telangana," 31-01-2020",5.67,35218590,57.9,85.0985,20.9517
Tripura," 31-01-2020",32.98,3016260,70.19,85.0985,20.9517
Uttar Pradesh," 31-01-2020",8.66,118867518,39.61,85.0985,20.9517
Uttarakhand," 31-01-2020",6.19,5423278,32.08,85.0985,20.9517
West Bengal," 31-01-2020",7,71641577,47.01,85.0985,20.9517
Andhra Pradesh," 31-01-2020",5.81,33271071,40.13,79.8083,11.9416
Assam," 31-01-2020",5.4,26103808,50.23,79.8083,11.9416
Bihar," 31-01-2020",13.48,52795342,38.08,79.8083,11.9416
Chandigarh," 31-01-2020",20,332062,42.94,79.8083,11.9416
Chhattisgarh," 31-01-2020",9.52,17104345,43.77,79.8083,11.9416
Delhi," 31-01-2020",19.39,11610568,44.75,79.8083,11.9416
Goa," 31-01-2020",8.4,833500,35.68,79.8083,11.9416
Gujarat," 31-01-2020",5.57,48252691,48.25,79.8083,11.9416
Haryana," 31-01-2020",21.26,15386462,43.28,79.8083,11.9416
Himachal Pradesh," 31-01-2020",17.22,4575263,46.51,79.8083,11.9416
Jammu & Kashmir," 31-01-2020",20.6,6906050,42.05,79.8083,11.9416
Jharkhand," 31-01-2020",13.24,20396058,43.23,79.8083,11.9416
Karnataka," 31-01-2020",2.91,45376056,41.88,79.8083,11.9416
Kerala," 31-01-2020",5.36,19809067,37.1,79.8083,11.9416
Madhya Pradesh," 31-01-2020",4.31,46037264,39.45,79.8083,11.9416
Maharashtra," 31-01-2020",5.14,85193736,43.96,79.8083,11.9416
Meghalaya," 31-01-2020",2.46,2982186,62.23,79.8083,11.9416
Odisha," 31-01-2020",2,27486896,39.86,79.8083,11.9416
Puducherry," 31-01-2020",0.58,915900,38.41,79.8083,11.9416
Punjab," 31-01-2020",11.49,18884186,42.36,79.8083,11.9416
Rajasthan," 31-01-2020",12.6,41283432,40.74,79.8083,11.9416
Tamil Nadu," 31-01-2020",1.6,53763282,41.94,79.8083,11.9416
Telangana," 31-01-2020",5.67,35218590,57.9,79.8083,11.9416
Tripura," 31-01-2020",32.98,3016260,70.19,79.8083,11.9416
Uttar Pradesh," 31-01-2020",8.66,118867518,39.61,79.8083,11.9416
Uttarakhand," 31-01-2020",6.19,5423278,32.08,79.8083,11.9416
West Bengal," 31-01-2020",7,71641577,47.01,79.8083,11.9416
Andhra Pradesh," 31-01-2020",5.81,33271071,40.13,75.3412,31.1471
Assam," 31-01-2020",5.4,26103808,50.23,75.3412,31.1471
Bihar," 31-01-2020",13.48,52795342,38.08,75.3412,31.1471
Chandigarh," 31-01-2020",20,332062,42.94,75.3412,31.1471
Chhattisgarh," 31-01-2020",9.52,17104345,43.77,75.3412,31.1471
Delhi," 31-01-2020",19.39,11610568,44.75,75.3412,31.1471
Goa," 31-01-2020",8.4,833500,35.68,75.3412,31.1471
Gujarat," 31-01-2020",5.57,48252691,48.25,75.3412,31.1471
Haryana," 31-01-2020",21.26,15386462,43.28,75.3412,31.1471
Himachal Pradesh," 31-01-2020",17.22,4575263,46.51,75.3412,31.1471
Jammu & Kashmir," 31-01-2020",20.6,6906050,42.05,75.3412,31.1471
Jharkhand," 31-01-2020",13.24,20396058,43.23,75.3412,31.1471
Karnataka," 31-01-2020",2.91,45376056,41.88,75.3412,31.1471
Kerala," 31-01-2020",5.36,19809067,37.1,75.3412,31.1471
Madhya Pradesh," 31-01-2020",4.31,46037264,39.45,75.3412,31.1471
Maharashtra," 31-01-2020",5.14,85193736,43.96,75.3412,31.1471
Meghalaya," 31-01-2020",2.46,2982186,62.23,75.3412,31.1471
Odisha," 31-01-2020",2,27486896,39.86,75.3412,31.1471
Puducherry," 31-01-2020",0.58,915900,38.41,75.3412,31.1471
Punjab," 31-01-2020",11.49,18884186,42.36,75.3412,31.1471
Rajasthan," 31-01-2020",12.6,41283432,40.74,75.3412,31.1471
Tamil Nadu," 31-01-2020",1.6,53763282,41.94,75.3412,31.1471
Telangana," 31-01-2020",5.67,35218590,57.9,75.3412,31.1471
Tripura," 31-01-2020",32.98,3016260,70.19,75.3412,31.1471
Uttar Pradesh," 31-01-2020",8.66,118867518,39.61,75.3412,31.1471
Uttarakhand," 31-01-2020",6.19,5423278,32.08,75.3412,31.1471
West Bengal," 31-01-2020",7,71641577,47.01,75.3412,31.1471
Andhra Pradesh," 31-01-2020",5.81,33271071,40.13,74.2179,27.0238
Assam," 31-01-2020",5.4,26103808,50.23,74.2179,27.0238
Bihar," 31-01-2020",13.48,52795342,38.08,74.2179,27.0238
Chandigarh," 31-01-2020",20,332062,42.94,74.2179,27.0238
Chhattisgarh," 31-01-2020",9.52,17104345,43.77,74.2179,27.0238
Delhi," 31-01-2020",19.39,11610568,44.75,74.2179,27.0238
Goa," 31-01-2020",8.4,833500,35.68,74.2179,27.0238
Gujarat," 31-01-2020",5.57,48252691,48.25,74.2179,27.0238
Haryana," 31-01-2020",21.26,15386462,43.28,74.2179,27.0238
Himachal Pradesh," 31-01-2020",17.22,4575263,46.51,74.2179,27.0238
Jammu & Kashmir," 31-01-2020",20.6,6906050,42.05,74.2179,27.0238
Jharkhand," 31-01-2020",13.24,20396058,43.23,74.2179,27.0238
Karnataka," 31-01-2020",2.91,45376056,41.88,74.2179,27.0238
Kerala," 31-01-2020",5.36,19809067,37.1,74.2179,27.0238
Madhya Pradesh," 31-01-2020",4.31,46037264,39.45,74.2179,27.0238
Maharashtra," 31-01-2020",5.14,85193736,43.96,74.2179,27.0238
Meghalaya," 31-01-2020",2.46,2982186,62.23,74.2179,27.0238
Odisha," 31-01-2020",2,27486896,39.86,74.2179,27.0238
Puducherry," 31-01-2020",0.58,915900,38.41,74.2179,27.0238
Punjab," 31-01-2020",11.49,18884186,42.36,74.2179,27.0238
Rajasthan," 31-01-2020",12.6,41283432,40.74,74.2179,27.0238
Tamil Nadu," 31-01-2020",1.6,53763282,41.94,74.2179,27.0238
Telangana," 31-01-2020",5.67,35218590,57.9,74.2179,27.0238
Tripura," 31-01-2020",32.98,3016260,70.19,74.2179,27.0238
Uttar Pradesh," 31-01-2020",8.66,118867518,39.61,74.2179,27.0238
Uttarakhand," 31-01-2020",6.19,5423278,32.08,74.2179,27.0238
West Bengal," 31-01-2020",7,71641577,47.01,74.2179,27.0238
Andhra Pradesh," 31-01-2020",5.81,33271071,40.13,78.6569,11.1271
Assam," 31-01-2020",5.4,26103808,50.23,78.6569,11.1271
Bihar," 31-01-2020",13.48,52795342,38.08,78.6569,11.1271
Chandigarh," 31-01-2020",20,332062,42.94,78.6569,11.1271
Chhattisgarh," 31-01-2020",9.52,17104345,43.77,78.6569,11.1271
Delhi," 31-01-2020",19.39,11610568,44.75,78.6569,11.1271
Goa," 31-01-2020",8.4,833500,35.68,78.6569,11.1271
Gujarat," 31-01-2020",5.57,48252691,48.25,78.6569,11.1271
Haryana," 31-01-2020",21.26,15386462,43.28,78.6569,11.1271
Himachal Pradesh," 31-01-2020",17.22,4575263,46.51,78.6569,11.1271
Jammu & Kashmir," 31-01-2020",20.6,6906050,42.05,78.6569,11.1271
Jharkhand," 31-01-2020",13.24,20396058,43.23,78.6569,11.1271
Karnataka," 31-01-2020",2.91,45376056,41.88,78.6569,11.1271
Kerala," 31-01-2020",5.36,19809067,37.1,78.6569,11.1271
Madhya Pradesh," 31-01-2020",4.31,46037264,39.45,78.6569,11.1271
Maharashtra," 31-01-2020",5.14,85193736,43.96,78.6569,11.1271
Meghalaya," 31-01-2020",2.46,2982186,62.23,78.6569,11.1271
Odisha," 31-01-2020",2,27486896,39.86,78.6569,11.1271
Puducherry," 31-01-2020",0.58,915900,38.41,78.6569,11.1271
Punjab," 31-01-2020",11.49,18884186,42.36,78.6569,11.1271
Rajasthan," 31-01-2020",12.6,41283432,40.74,78.6569,11.1271
Tamil Nadu," 31-01-2020",1.6,53763282,41.94,78.6569,11.1271
Telangana," 31-01-2020",5.67,35218590,57.9,78.6569,11.1271
Tripura," 31-01-2020",32.98,3016260,70.19,78.6569,11.1271
Uttar Pradesh," 31-01-2020",8.66,118867518,39.61,78.6569,11.1271
Uttarakhand," 31-01-2020",6.19,5423278,32.08,78.6569,11.1271
West Bengal," 31-01-2020",7,71641577,47.01,78.6569,11.1271
Andhra Pradesh," 31-01-2020",5.81,33271071,40.13,79.0193,18.1124
Assam," 31-01-2020",5.4,26103808,50.23,79.0193,18.1124
Bihar," 31-01-2020",13.48,52795342,38.08,79.0193,18.1124
Chandigarh," 31-01-2020",20,332062,42.94,79.0193,18.1124
Chhattisgarh," 31-01-2020",9.52,17104345,43.77,79.0193,18.1124
Delhi," 31-01-2020",19.39,11610568,44.75,79.0193,18.1124
Goa," 31-01-2020",8.4,833500,35.68,79.0193,18.1124
Gujarat," 31-01-2020",5.57,48252691,48.25,79.0193,18.1124
Haryana," 31-01-2020",21.26,15386462,43.28,79.0193,18.1124
Himachal Pradesh," 31-01-2020",17.22,4575263,46.51,79.0193,18.1124
Jammu & Kashmir," 31-01-2020",20.6,6906050,42.05,79.0193,18.1124
Jharkhand," 31-01-2020",13.24,20396058,43.23,79.0193,18.1124
Karnataka," 31-01-2020",2.91,45376056,41.88,79.0193,18.1124
Kerala," 31-01-2020",5.36,19809067,37.1,79.0193,18.1124
Madhya Pradesh," 31-01-2020",4.31,46037264,39.45,79.0193,18.1124
Maharashtra," 31-01-2020",5.14,85193736,43.96,79.0193,18.1124
Meghalaya," 31-01-2020",2.46,2982186,62.23,79.0193,18.1124
Odisha," 31-01-2020",2,27486896,39.86,79.0193,18.1124
Puducherry," 31-01-2020",0.58,915900,38.41,79.0193,18.1124
Punjab," 31-01-2020",11.49,18884186,42.36,79.0193,18.1124
Rajasthan," 31-01-2020",12.6,41283432,40.74,79.0193,18.1124
Tamil Nadu," 31-01-2020",1.6,53763282,41.94,79.0193,18.1124
Telangana," 31-01-2020",5.67,35218590,57.9,79.0193,18.1124
Tripura," 31-01-2020",32.98,3016260,70.19,79.0193,18.1124
Uttar Pradesh," 31-01-2020",8.66,118867518,39.61,79.0193,18.1124
Uttarakhand," 31-01-2020",6.19,5423278,32.08,79.0193,18.1124
West Bengal," 31-01-2020",7,71641577,47.01,79.0193,18.1124
Andhra Pradesh," 31-01-2020",5.81,33271071,40.13,91.9882,23.9408
Assam," 31-01-2020",5.4,26103808,50.23,91.9882,23.9408
Bihar," 31-01-2020",13.48,52795342,38.08,91.9882,23.9408
Chandigarh," 31-01-2020",20,332062,42.94,91.9882,23.9408
Chhattisgarh," 31-01-2020",9.52,17104345,43.77,91.9882,23.9408
Delhi," 31-01-2020",19.39,11610568,44.75,91.9882,23.9408
Goa," 31-01-2020",8.4,833500,35.68,91.9882,23.9408
Gujarat," 31-01-2020",5.57,48252691,48.25,91.9882,23.9408
Haryana," 31-01-2020",21.26,15386462,43.28,91.9882,23.9408
Himachal Pradesh," 31-01-2020",17.22,4575263,46.51,91.9882,23.9408
Jammu & Kashmir," 31-01-2020",20.6,6906050,42.05,91.9882,23.9408
Jharkhand," 31-01-2020",13.24,20396058,43.23,91.9882,23.9408
Karnataka," 31-01-2020",2.91,45376056,41.88,91.9882,23.9408
Kerala," 31-01-2020",5.36,19809067,37.1,91.9882,23.9408
Madhya Pradesh," 31-01-2020",4.31,46037264,39.45,91.9882,23.9408
Maharashtra," 31-01-2020",5.14,85193736,43.96,91.9882,23.9408
Meghalaya," 31-01-2020",2.46,2982186,62.23,91.9882,23.9408
Odisha," 31-01-2020",2,27486896,39.86,91.9882,23.9408
Puducherry," 31-01-2020",0.58,915900,38.41,91.9882,23.9408
Punjab," 31-01-2020",11.49,18884186,42.36,91.9882,23.9408
Rajasthan," 31-01-2020",12.6,41283432,40.74,91.9882,23.9408
Tamil Nadu," 31-01-2020",1.6,53763282,41.94,91.9882,23.9408
Telangana," 31-01-2020",5.67,35218590,57.9,91.9882,23.9408
Tripura," 31-01-2020",32.98,3016260,70.19,91.9882,23.9408
Uttar Pradesh," 31-01-2020",8.66,118867518,39.61,91.9882,23.9408
Uttarakhand," 31-01-2020",6.19,5423278,32.08,91.9882,23.9408
West Bengal," 31-01-2020",7,71641577,47.01,91.9882,23.9408
Andhra Pradesh," 31-01-2020",5.81,33271071,40.13,80.9462,26.8467
Assam," 31-01-2020",5.4,26103808,50.23,80.9462,26.8467
Bihar," 31-01-2020",13.48,52795342,38.08,80.9462,26.8467
Chandigarh," 31-01-2020",20,332062,42.94,80.9462,26.8467
Chhattisgarh," 31-01-2020",9.52,17104345,43.77,80.9462,26.8467
Delhi," 31-01-2020",19.39,11610568,44.75,80.9462,26.8467
Goa," 31-01-2020",8.4,833500,35.68,80.9462,26.8467
Gujarat," 31-01-2020",5.57,48252691,48.25,80.9462,26.8467
Haryana," 31-01-2020",21.26,15386462,43.28,80.9462,26.8467
Himachal Pradesh," 31-01-2020",17.22,4575263,46.51,80.9462,26.8467
Jammu & Kashmir," 31-01-2020",20.6,6906050,42.05,80.9462,26.8467
Jharkhand," 31-01-2020",13.24,20396058,43.23,80.9462,26.8467
Karnataka," 31-01-2020",2.91,45376056,41.88,80.9462,26.8467
Kerala," 31-01-2020",5.36,19809067,37.1,80.9462,26.8467
Madhya Pradesh," 31-01-2020",4.31,46037264,39.45,80.9462,26.8467
Maharashtra," 31-01-2020",5.14,85193736,43.96,80.9462,26.8467
Meghalaya," 31-01-2020",2.46,2982186,62.23,80.9462,26.8467
Odisha," 31-01-2020",2,27486896,39.86,80.9462,26.8467
Puducherry," 31-01-2020",0.58,915900,38.41,80.9462,26.8467
Punjab," 31-01-2020",11.49,18884186,42.36,80.9462,26.8467
Rajasthan," 31-01-2020",12.6,41283432,40.74,80.9462,26.8467
Tamil Nadu," 31-01-2020",1.6,53763282,41.94,80.9462,26.8467
Telangana," 31-01-2020",5.67,35218590,57.9,80.9462,26.8467
Tripura," 31-01-2020",32.98,3016260,70.19,80.9462,26.8467
Uttar Pradesh," 31-01-2020",8.66,118867518,39.61,80.9462,26.8467
Uttarakhand," 31-01-2020",6.19,5423278,32.08,80.9462,26.8467
West Bengal," 31-01-2020",7,71641577,47.01,80.9462,26.8467
Andhra Pradesh," 31-01-2020",5.81,33271071,40.13,79.0193,30.0668
Assam," 31-01-2020",5.4,26103808,50.23,79.0193,30.0668
Bihar," 31-01-2020",13.48,52795342,38.08,79.0193,30.0668
Chandigarh," 31-01-2020",20,332062,42.94,79.0193,30.0668
Chhattisgarh," 31-01-2020",9.52,17104345,43.77,79.0193,30.0668
Delhi," 31-01-2020",19.39,11610568,44.75,79.0193,30.0668
Goa," 31-01-2020",8.4,833500,35.68,79.0193,30.0668
Gujarat," 31-01-2020",5.57,48252691,48.25,79.0193,30.0668
Haryana," 31-01-2020",21.26,15386462,43.28,79.0193,30.0668
Himachal Pradesh," 31-01-2020",17.22,4575263,46.51,79.0193,30.0668
Jammu & Kashmir," 31-01-2020",20.6,6906050,42.05,79.0193,30.0668
Jharkhand," 31-01-2020",13.24,20396058,43.23,79.0193,30.0668
Karnataka," 31-01-2020",2.91,45376056,41.88,79.0193,30.0668
Kerala," 31-01-2020",5.36,19809067,37.1,79.0193,30.0668
Madhya Pradesh," 31-01-2020",4.31,46037264,39.45,79.0193,30.0668
Maharashtra," 31-01-2020",5.14,85193736,43.96,79.0193,30.0668
Meghalaya," 31-01-2020",2.46,2982186,62.23,79.0193,30.0668
Odisha," 31-01-2020",2,27486896,39.86,79.0193,30.0668
Puducherry," 31-01-2020",0.58,915900,38.41,79.0193,30.0668
Punjab," 31-01-2020",11.49,18884186,42.36,79.0193,30.0668
Rajasthan," 31-01-2020",12.6,41283432,40.74,79.0193,30.0668
Tamil Nadu," 31-01-2020",1.6,53763282,41.94,79.0193,30.0668
Telangana," 31-01-2020",5.67,35218590,57.9,79.0193,30.0668
Tripura," 31-01-2020",32.98,3016260,70.19,79.0193,30.0668
Uttar Pradesh," 31-01-2020",8.66,118867518,39.61,79.0193,30.0668
Uttarakhand," 31-01-2020",6.19,5423278,32.08,79.0193,30.0668
West Bengal," 31-01-2020",7,71641577,47.01,79.0193,30.0668
Andhra Pradesh," 31-01-2020",5.81,33271071,40.13,87.855,22.9868
Assam," 31-01-2020",5.4,26103808,50.23,87.855,22.9868
Bihar," 31-01-2020",13.48,52795342,38.08,87.855,22.9868
Chandigarh," 31-01-2020",20,332062,42.94,87.855,22.9868
Chhattisgarh," 31-01-2020",9.52,17104345,43.77,87.855,22.9868
Delhi," 31-01-2020",19.39,11610568,44.75,87.855,22.9868
Goa," 31-01-2020",8.4,833500,35.68,87.855,22.9868
Gujarat," 31-01-2020",5.57,48252691,48.25,87.855,22.9868
Haryana," 31-01-2020",21.26,15386462,43.28,87.855,22.9868
Himachal Pradesh," 31-01-2020",17.22,4575263,46.51,87.855,22.9868
Jammu & Kashmir," 31-01-2020",20.6,6906050,42.05,87.855,22.9868
Jharkhand," 31-01-2020",13.24,20396058,43.23,87.855,22.9868
Karnataka," 31-01-2020",2.91,45376056,41.88,87.855,22.9868
Kerala," 31-01-2020",5.36,19809067,37.1,87.855,22.9868
Madhya Pradesh," 31-01-2020",4.31,46037264,39.45,87.855,22.9868
Maharashtra," 31-01-2020",5.14,85193736,43.96,87.855,22.9868
Meghalaya," 31-01-2020",2.46,2982186,62.23,87.855,22.9868
Odisha," 31-01-2020",2,27486896,39.86,87.855,22.9868
Puducherry," 31-01-2020",0.58,915900,38.41,87.855,22.9868
Punjab," 31-01-2020",11.49,18884186,42.36,87.855,22.9868
Rajasthan," 31-01-2020",12.6,41283432,40.74,87.855,22.9868
Tamil Nadu," 31-01-2020",1.6,53763282,41.94,87.855,22.9868
Telangana," 31-01-2020",5.67,35218590,57.9,87.855,22.9868
Tripura," 31-01-2020",32.98,3016260,70.19,87.855,22.9868
Uttar Pradesh," 31-01-2020",8.66,118867518,39.61,87.855,22.9868
Uttarakhand," 31-01-2020",6.19,5423278,32.08,87.855,22.9868
West Bengal," 31-01-2020",7,71641577,47.01,87.855,22.9868
Andhra Pradesh," 31-03-2020",6.58,31762394,38.64,87.855,22.9868
Assam," 31-03-2020",6.29,23085775,46.27,87.855,22.9868
Bihar," 31-03-2020",15.52,51435038,38.29,87.855,22.9868
Chandigarh," 31-03-2020",21.43,279839,36.68,87.855,22.9868
Chhattisgarh," 31-03-2020",7.69,18604634,45.99,87.855,22.9868
Delhi," 31-03-2020",16.44,11107610,40.97,87.855,22.9868
Goa," 31-03-2020",5,688854,34.97,87.855,22.9868
Gujarat," 31-03-2020",6.55,47133282,47.57,87.855,22.9868
Haryana," 31-03-2020",25.37,13283110,39.25,87.855,22.9868
Himachal Pradesh," 31-03-2020",20.97,4043716,43.32,87.855,22.9868
Jammu & Kashmir," 31-03-2020",15.26,6718214,37.82,87.855,22.9868
Jharkhand," 31-03-2020",9.88,19276230,40.21,87.855,22.9868
Karnataka," 31-03-2020",3.59,44159306,41.18,87.855,22.9868
Kerala," 31-03-2020",8.99,16443456,32.04,87.855,22.9868
Madhya Pradesh," 31-03-2020",2.74,45734328,37.94,87.855,22.9868
Maharashtra," 31-03-2020",5.84,80393612,41.77,87.855,22.9868
Meghalaya," 31-03-2020",1.89,2964702,62.61,87.855,22.9868
Odisha," 31-03-2020",10.71,24544217,39.7,87.855,22.9868
Puducherry," 31-03-2020",1.38,842055,34.61,87.855,22.9868
Punjab," 31-03-2020",10.27,19950970,44.28,87.855,22.9868
Rajasthan," 31-03-2020",13.3,40049360,39.57,87.855,22.9868
Sikkim," 31-03-2020",22.01,349081,55.58,87.855,22.9868
Tamil Nadu," 31-03-2020",6.41,53661536,43.88,87.855,22.9868
Telangana," 31-03-2020",5.83,34683226,56.83,87.855,22.9868
Tripura," 31-03-2020",29.08,3022434,66.24,87.855,22.9868
Uttar Pradesh," 31-03-2020",10.6,113952676,39.14,87.855,22.9868
Uttarakhand," 31-03-2020",14,3428547,34.8,87.855,22.9868
West Bengal," 31-03-2020",6.87,71807834,46.6,87.855,22.9868
Andhra Pradesh," 31-03-2020",6.58,31762394,38.64,79.0193,30.0668
Assam," 31-03-2020",6.29,23085775,46.27,79.0193,30.0668
Bihar," 31-03-2020",15.52,51435038,38.29,79.0193,30.0668
Chandigarh," 31-03-2020",21.43,279839,36.68,79.0193,30.0668
Chhattisgarh," 31-03-2020",7.69,18604634,45.99,79.0193,30.0668
Delhi," 31-03-2020",16.44,11107610,40.97,79.0193,30.0668
Goa," 31-03-2020",5,688854,34.97,79.0193,30.0668
Gujarat," 31-03-2020",6.55,47133282,47.57,79.0193,30.0668
Haryana," 31-03-2020",25.37,13283110,39.25,79.0193,30.0668
Himachal Pradesh," 31-03-2020",20.97,4043716,43.32,79.0193,30.0668
Jammu & Kashmir," 31-03-2020",15.26,6718214,37.82,79.0193,30.0668
Jharkhand," 31-03-2020",9.88,19276230,40.21,79.0193,30.0668
Karnataka," 31-03-2020",3.59,44159306,41.18,79.0193,30.0668
Kerala," 31-03-2020",8.99,16443456,32.04,79.0193,30.0668
Madhya Pradesh," 31-03-2020",2.74,45734328,37.94,79.0193,30.0668
Maharashtra," 31-03-2020",5.84,80393612,41.77,79.0193,30.0668
Meghalaya," 31-03-2020",1.89,2964702,62.61,79.0193,30.0668
Odisha," 31-03-2020",10.71,24544217,39.7,79.0193,30.0668
Puducherry," 31-03-2020",1.38,842055,34.61,79.0193,30.0668
Punjab," 31-03-2020",10.27,19950970,44.28,79.0193,30.0668
Rajasthan," 31-03-2020",13.3,40049360,39.57,79.0193,30.0668
Sikkim," 31-03-2020",22.01,349081,55.58,79.0193,30.0668
Tamil Nadu," 31-03-2020",6.41,53661536,43.88,79.0193,30.0668
Telangana," 31-03-2020",5.83,34683226,56.83,79.0193,30.0668
Tripura," 31-03-2020",29.08,3022434,66.24,79.0193,30.0668
Uttar Pradesh," 31-03-2020",10.6,113952676,39.14,79.0193,30.0668
Uttarakhand," 31-03-2020",14,3428547,34.8,79.0193,30.0668
West Bengal," 31-03-2020",6.87,71807834,46.6,79.0193,30.0668
Andhra Pradesh," 31-03-2020",6.58,31762394,38.64,80.9462,26.8467
Assam," 31-03-2020",6.29,23085775,46.27,80.9462,26.8467
Bihar," 31-03-2020",15.52,51435038,38.29,80.9462,26.8467
Chandigarh," 31-03-2020",21.43,279839,36.68,80.9462,26.8467
Chhattisgarh," 31-03-2020",7.69,18604634,45.99,80.9462,26.8467
Delhi," 31-03-2020",16.44,11107610,40.97,80.9462,26.8467
Goa," 31-03-2020",5,688854,34.97,80.9462,26.8467
Gujarat," 31-03-2020",6.55,47133282,47.57,80.9462,26.8467
Haryana," 31-03-2020",25.37,13283110,39.25,80.9462,26.8467
Himachal Pradesh," 31-03-2020",20.97,4043716,43.32,80.9462,26.8467
Jammu & Kashmir," 31-03-2020",15.26,6718214,37.82,80.9462,26.8467
Jharkhand," 31-03-2020",9.88,19276230,40.21,80.9462,26.8467
Karnataka," 31-03-2020",3.59,44159306,41.18,80.9462,26.8467
Kerala," 31-03-2020",8.99,16443456,32.04,80.9462,26.8467
Madhya Pradesh," 31-03-2020",2.74,45734328,37.94,80.9462,26.8467
Maharashtra," 31-03-2020",5.84,80393612,41.77,80.9462,26.8467
Meghalaya," 31-03-2020",1.89,2964702,62.61,80.9462,26.8467
Odisha," 31-03-2020",10.71,24544217,39.7,80.9462,26.8467
Puducherry," 31-03-2020",1.38,842055,34.61,80.9462,26.8467
Punjab," 31-03-2020",10.27,19950970,44.28,80.9462,26.8467
Rajasthan," 31-03-2020",13.3,40049360,39.57,80.9462,26.8467
Sikkim," 31-03-2020",22.01,349081,55.58,80.9462,26.8467
Tamil Nadu," 31-03-2020",6.41,53661536,43.88,80.9462,26.8467
Telangana," 31-03-2020",5.83,34683226,56.83,80.9462,26.8467
Tripura," 31-03-2020",29.08,3022434,66.24,80.9462,26.8467
Uttar Pradesh," 31-03-2020",10.6,113952676,39.14,80.9462,26.8467
Uttarakhand," 31-03-2020",14,3428547,34.8,80.9462,26.8467
West Bengal," 31-03-2020",6.87,71807834,46.6,80.9462,26.8467
Andhra Pradesh," 31-03-2020",6.58,31762394,38.64,91.9882,23.9408
Assam," 31-03-2020",6.29,23085775,46.27,91.9882,23.9408
Bihar," 31-03-2020",15.52,51435038,38.29,91.9882,23.9408
Chandigarh," 31-03-2020",21.43,279839,36.68,91.9882,23.9408
Chhattisgarh," 31-03-2020",7.69,18604634,45.99,91.9882,23.9408
Delhi," 31-03-2020",16.44,11107610,40.97,91.9882,23.9408
Goa," 31-03-2020",5,688854,34.97,91.9882,23.9408
Gujarat," 31-03-2020",6.55,47133282,47.57,91.9882,23.9408
Haryana," 31-03-2020",25.37,13283110,39.25,91.9882,23.9408
Himachal Pradesh," 31-03-2020",20.97,4043716,43.32,91.9882,23.9408
Jammu & Kashmir," 31-03-2020",15.26,6718214,37.82,91.9882,23.9408
Jharkhand," 31-03-2020",9.88,19276230,40.21,91.9882,23.9408
Karnataka," 31-03-2020",3.59,44159306,41.18,91.9882,23.9408
Kerala," 31-03-2020",8.99,16443456,32.04,91.9882,23.9408
Madhya Pradesh," 31-03-2020",2.74,45734328,37.94,91.9882,23.9408
Maharashtra," 31-03-2020",5.84,80393612,41.77,91.9882,23.9408
Meghalaya," 31-03-2020",1.89,2964702,62.61,91.9882,23.9408
Odisha," 31-03-2020",10.71,24544217,39.7,91.9882,23.9408
Puducherry," 31-03-2020",1.38,842055,34.61,91.9882,23.9408
Punjab," 31-03-2020",10.27,19950970,44.28,91.9882,23.9408
Rajasthan," 31-03-2020",13.3,40049360,39.57,91.9882,23.9408
Sikkim," 31-03-2020",22.01,349081,55.58,91.9882,23.9408
Tamil Nadu," 31-03-2020",6.41,53661536,43.88,91.9882,23.9408
Telangana," 31-03-2020",5.83,34683226,56.83,91.9882,23.9408
Tripura," 31-03-2020",29.08,3022434,66.24,91.9882,23.9408
Uttar Pradesh," 31-03-2020",10.6,113952676,39.14,91.9882,23.9408
Uttarakhand," 31-03-2020",14,3428547,34.8,91.9882,23.9408
West Bengal," 31-03-2020",6.87,71807834,46.6,91.9882,23.9408
Andhra Pradesh," 31-03-2020",6.58,31762394,38.64,79.0193,18.1124
Assam," 31-03-2020",6.29,23085775,46.27,79.0193,18.1124
Bihar," 31-03-2020",15.52,51435038,38.29,79.0193,18.1124
Chandigarh," 31-03-2020",21.43,279839,36.68,79.0193,18.1124
Chhattisgarh," 31-03-2020",7.69,18604634,45.99,79.0193,18.1124
Delhi," 31-03-2020",16.44,11107610,40.97,79.0193,18.1124
Goa," 31-03-2020",5,688854,34.97,79.0193,18.1124
Gujarat," 31-03-2020",6.55,47133282,47.57,79.0193,18.1124
Haryana," 31-03-2020",25.37,13283110,39.25,79.0193,18.1124
